,address,species,block,street,trap,address_number_and_street,latitude,longitude,address_accuracy,wnv_present,num_mosquitos,year,month,day,station,stat_1_tmax,stat_1_tmin,stat_1_tavg,stat_1_precip_total,day_length_mprec,day_length_nearh,sunrise_hours,sunset_hours,mixed_tmax,mixed_tmin,mixed_precip_total,stat_2_tmax,stat_2_tmin,stat_2_tavg,stat_2_precip_total
6356,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,0,1,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6357,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,0,1,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6358,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,0,1,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6359,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,0,2,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6360,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,0,2,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6361,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,0,8,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6362,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,1,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6363,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,0,19,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6364,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,0,3,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6365,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX PIPIENS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,0,12,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6366,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,0,19,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6367,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,0,6,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6368,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,0,4,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6369,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,0,2,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6370,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,0,7,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6371,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,9,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6372,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,0,2,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6373,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,0,7,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6374,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,0,1,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6375,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,0,3,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6376,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,0,3,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6377,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,0,1,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6378,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,0,12,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6379,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,0,10,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6380,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,0,4,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6381,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,87,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6382,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,56,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6383,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,11,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6384,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,0,31,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6385,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,1,16,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6386,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,0,24,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6387,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,0,9,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6388,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX TARSALIS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,0,1,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6389,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,0,1,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6390,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,0,9,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6391,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,0,8,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6392,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,0,14,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6393,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,0,4,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6394,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,0,1,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6395,"South Torrence Avenue, Chicago, IL, USA",CULEX RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,0,6,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6396,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,0,3,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6397,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,0,1,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6398,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,0,4,2011,9,16,1,58,46,52.0,0.0,747.0,12.0,5.533333333333333,17.983333333333334,58.5,47.0,0.0,59,48,54.0,0.0
6399,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,0,2,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6400,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8,0,2,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6401,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,9,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6402,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,5,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6403,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6404,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,0,4,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6405,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,0,1,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6406,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.668055,9,0,1,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6407,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,0,1,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6408,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,0,13,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6409,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,0,6,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6410,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,0,1,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6411,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,0,4,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6412,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,0,1,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6413,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,0,1,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6414,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,0,2,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6415,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,0,3,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6416,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,0,1,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6417,"3400 West 77th Street, Chicago, IL 60652, USA",CULEX PIPIENS,34, W 77TH ST,T238,"3400  W 77TH ST, Chicago, IL",41.753391,-87.707394,8,0,1,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6418,"3400 West 77th Street, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,34, W 77TH ST,T238,"3400  W 77TH ST, Chicago, IL",41.753391,-87.707394,8,0,9,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6419,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,0,2,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6420,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,0,1,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6421,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,0,6,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6422,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,0,6,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6423,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,0,1,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6424,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,0,1,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6425,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,0,2,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6426,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,0,1,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6427,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,18,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6428,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,0,5,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6429,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,8,0,3,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6430,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,8,0,1,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6431,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,0,2,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6432,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,0,1,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6433,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,13,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6434,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,0,5,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6435,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,0,4,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6436,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,0,2,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
6437,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,0,1,2011,9,23,1,62,48,55.0,0.0,728.0,12.0,5.666666666666667,17.8,62.0,48.0,0.01,62,48,55.0,0.02
